Notícia,Título,Link
"O governador de Roraima, Antonio Denarium (sem partido), pediu ao ministro da Saúde, Luiz Henrique Mandetta (DEM), o fechamento imediato da fronteira com Venezuela e Guiana. A reunião que tratou do  assunto ocorreu na quarta-feira (12). Procurado, o ministério afirmou em nota que ""até o momento, não há nenhuma restrição de trânsito de pessoas para o Brasil"". Em audiência na Câmara ainda ontem, Mandetta não citou o pedido e se esquivou de perguntas sobre possível fechamento de fronteira por causa do coronavírus. Ele disse, no entanto, que a divisa com a Venezuela é a ""única que realmente dá preocupação"". ""A Venezuela não tem sistema de vigilância. Não sei o que acontece lá"", disse o ministro. O pedido foi feito informalmente; não há ainda ofício entregue ao governo federal. Em 2018, ao negar pedido de Roraima para impedir o acesso ao país pela divisa com a Venezuela, a ministra do STF Rosa Weber afirmou que o fechamento de fronteira é uma atribuição do presidente da República.",Roraima pede fechamento de fronteira com Venezuela por novo coronavírus,https://www.gazetadopovo.com.br/republica/breves/roraima-pede-fechamento-de-fronteira-com-venezuela/
"A Empresa Brasileira de Comunicação informou que está convocada rede nacional obrigatória de emissoras de televisão e rádio para a noite desta quinta-feria (12) para pronunciamento do presidente Jair Bolsonaro. A fala está marcada para começar às 20h30 e deve ter duração de 4 minutos aproximadamente. O tema não foi informado. Mas, segundo a deputada Bia Kicis (PSL-DF), Bolsonaro deve pedir para que as pessoas deixem de ir às ruas no domingo e, com isso, cancelar a manifestação pró-governo, agendada para esse dia. A decisão pelo pronunciamento se dá depois do avanço dos casos de coronavírus. O próprio presidente está com suspeita de ter contraído a doença e aguarda o resultado do exame, que deve sair nesta sexta-feira (13).",Bolsonaro fará pronunciamento e deve desaconselhar ida aos atos de domingo,https://www.gazetadopovo.com.br/republica/breves/bolsonaro-fara-pronunciamento-e-deve-desaconselhar-ida-aos-atos/
"O secretário do Tesouro Nacional, Mansueto Almeida, afirmou nesta quinta-feira (12) que não há espaço no Orçamento para reduzir a carga tributária de empresas como resposta à crise provocada pela pandemia do  novo coronavírus. ""Já teremos uma arrecadação menor em 2020 devido ao menor crescimento do PIB e à queda no preço médio do barril de petróleo"", afirmou, após reunião com o presidente do Banco Central,  Roberto Campos Neto. Para Mansueto, o governo pode tomar ainda medidas para reanimar a economia, mas com impacto pequeno no Orçamento. Ele citou o apoio de bancos públicos para pequenas e médias empresas como um exemplo de ação possível. ""Temos pouco espaço fiscal, mas muita coisa pode ser estudada. No momento adequado, o ministro fala"", afirmou, sem dar maiores detalhes.","Para Tesouro, não há espaço para reduzir tributos em resposta ao coronavírus",https://www.gazetadopovo.com.br/republica/breves/para-tesouro-nao-ha-espaco-para-reduzir-tributos-em-resposta-ao-coronavirus/
"Ao menos um integrante da comitiva brasileira que foi aos EUA e que é funcionário da Câmara está em quarentena. O advogado Adão Paiani, da consultoria jurídica da bancada do DEM, iniciou nesta quinta (12) período de afastamento administrativo, conforme ato aprovado pela mesa executiva da Casa na quarta. A medida diz que ""parlamentares, servidores e demais colaboradores que estiveram em locais onde houve infecção por Covid-19, constantes na lista do MS [Ministério da Saúde], serão afastados administrativamente por 14 dias a contar do regresso dessas localidades"". De acordo com funcionários do gabinete de Eduardo Bolsonaro, o deputado (que também esteve na viagem) não foi informado sobre a necessidade de  quarentena, mas realizou exames hoje para saber se foi contaminado após o diagnóstico positivo do secretário de Comunicação, Fábio Wajngarten. Segundo o Serviço Médico da Presidência da República, medidas preventivas são tomadas para preservar a saúde de todos os que estiveram na viagem, bem como dos servidores do Palácio do Planalto.",Servidor da Câmara está em quarentena após integrar comitiva de Bolsonaro,https://www.gazetadopovo.com.br/republica/breves/servidor-da-camara-em-quarentena-comitiva-bolsonaro/
"Depois de uma reunião de emergência nesta quinta-feira (12), o Departamento Penitenciário Nacional (Depen), vinculado ao Ministério da Justiça e Segurança Pública, e o Conselho Nacional dos Secretários de Estado da Justiça (Consej) emitiram uma nota com recomendações para os estados enfrentarem o coronavírus dentro dos estabelecimentos prisionais. Entre as medidas estão atenção a medidas preventivas de higiene, principalmente em relação aos visitantes das unidades; e restrição de visitas, de transporte e de remoção de detentos e isolamento de presos em caso de suspeitas de contágio. O Consej e o Depen também recomendam que os presos e servidores do sistema penitenciário façam parte do primeiro grupo que receberá a vacina contra a gripe.",Depen faz reunião de emergência e define recomendações contra coronavírus em presídios,https://www.gazetadopovo.com.br/republica/breves/coronavirus-prisoes-recomendacoes-depen/
"As manifestações marcadas para domingo, 15 de março, podem ser canceladas devido ao avanço do coronavírus no Brasil e a declaração de pandemia feita pela Organização Mundial da Saúde (OMS). Integrantes de movimentos que apoiam o ato e deputados aliados ao governo do presidente Jair Bolsonaro avaliam a possibilidade de cancelar o evento para evitar aglomerações, diz O Globo. No último sábado o presidente convocou a participação da população nos protestos.",Atos pró-Bolsonaro: organizadores avaliam cancelamento com avanço do coronavírus,https://www.gazetadopovo.com.br/republica/breves/manifestacoes-15-de-marco-canceladas-avanco-coronavirus/
"A agenda do chanceler Ernesto Araújo, em Washington, foi cancelada depois que o Secretário de Comunicação da Presidência, Fábio Wajngarten, foi testado positivo para o coronavírus. Araújo teria ao menos três reuniões no período da tarde com autoridades americanas. O chanceler fez parte da viagem do presidente brasileiro à Flórida, assim como Wajngarten. O Planalto disse ter avisado os EUA oficialmente sobre a situação de Wajngarten, já que o secretário de comunicação acompanhou o presidente Jair Bolsonaro no jantar em Mar-a-Lago, no sul da Flórida.",Coronavírus em secretário faz agenda de chanceler ser cancelada nos EUA,https://www.gazetadopovo.com.br/republica/breves/coronavirus-em-secretario-faz-agenda-de-chanceler-ser-cancelada-nos-eua/
"O ministro da Economia, Paulo Guedes, repercutiu, nesta quinta-feira (12), a fala da última semana: “Se fizer muita besteira, dólar pode ir a R$ 5”. Ao comentar com jornalistas, após a moeda americana atingir a marca nesta quinta, o ministro dividiu a responsabilidade. “Eu não disse besteira do governo. É um bom sentido em que eu usei isso de 'besteiras, de se fizermos besteiras'. Não era só eu, governo. Somos todos nós: o Congresso, o Senado, a Câmara, a Presidência da República, os ministros, opinião pública informada pela mídia. Todos nós somos responsáveis”, afirmou. Em seguida, Guedes questionou sobre o atual momento do país. “É hora de explorarmos as disputas? De jogamos os Poderes uns contra os outros por pequenos deslizes de comentários? Ou é hora de tentarmos interpretar corretamente o que está sendo transmitido e tentarmos construir a saída juntos?"", completou.","“Todos nós” fizemos besteira, diz Guedes, ao comentar fala sobre dólar a R$ 5",https://www.gazetadopovo.com.br/republica/breves/todos-nos-fizemos-besteira-diz-guedes-ao-comentar-fala-sobre-dolar-a-r-5/
"O presidente Jair Bolsonaro realizou o teste para o coronavírus nesta quinta-feira (12) depois da contraprova confirmar infecção no secretário de Comunicação, Fábio Wajngarten. Ele estava na comitiva presidencial que viajou aos Estados Unidos. O resultado do exame do presidente sairá na sexta. O Planalto tem receio de que Bolsonaro possa estar com coronavírus mesmo sem apresentar os sintomas, como febre, tosse e dor de garganta, entre outros. A agenda da semana foi cancelada e Bolsonaro não deve sair do Palácio da Alvorada até o resultado final.",Bolsonaro faz teste para coronavírus e resultado sai na sexta (13),https://www.gazetadopovo.com.br/republica/breves/bolsonaro-teste-para-coronavirus-apos-infeccao-em-secretario/
"O presidente dos Estados Unidos, Donald Trump, comentou, nesta quinta-feira (12), sobre o caso de coronavírus registrado na comitiva que acompanhou o presidente Jair Bolsonaro em viagem ao país na última semana. A jornalistas, Trump disse que não sabe se o secretário de Comunicação, Fábio Wajngarten, confirmado com o vírus, estava no jantar em Mar-a-Lago, na Flórida. E disse: ""Não estou preocupado"".","“Não estou preocupado”, diz Trump, sobre coronavírus em comitiva brasileira",https://www.gazetadopovo.com.br/mundo/breves/trump-coronavirus-em-comitiva-brasileira/
"Após cancelar viagem para Mossoró (RN) nesta quinta-feira (12), o presidente Jair Bolsonaro recebeu o diretor-geral da Agência Brasileira de Inteligência (Abin), Alexandre Ramagem, órgão ligado ao Gabinete de Segurança Institucional. O contexto da reunião é o surto de coronavírus. Bolsonaro e integrantes da comitiva que o acompanhou em viagem a Miami, nos Estados Unidos, estão sendo monitorados após o secretário especial de Comunicação, Fábio Wajngarten, testar positivo para coronavírus.","Monitorado por coronavírus, Bolsonaro recebe diretor da Abin",https://www.gazetadopovo.com.br/republica/breves/monitorado-por-coronavirus-bolsonaro-recebe-diretor-da-abin/
"O secretário de Comunicação do governo de Jair Bolsonaro, Fábio Wajngarten, postou fotos recentes ao lado do presidente brasileiro e também com Donald Trump. O secretário fazia parte da comitiva brasileira que viajou junto com Bolsonaro aos EUA, e testou positivo para o coronavírus nesta quinta-feira (12). Ainda é preciso fazer a contraprova para que o caso seja confirmado. As fotos foram postadas há apenas quatro dias. Veja um dos posts: Cumprimento o Presidente @jairmessiasbolsonaro pelo incrível encontro com o Presidente @realdonaldtrump . O Brasil se agiganta. O Brasil na retomada do crescimento. O Brasil na direção certa. O Brasil corajoso. O Brasil brilhou muito hoje e brilhará mais e mais SEMPRE. ????????????????????????????????????Uma publicação compartilhada por  Fabio Wajngarten (@fabiowajngarten) em 7 de Mar, 2020 às 8:44 PST",Secretário que testou positivo para coronavírus tem fotos recentes com Trump e Bolsonaro,https://www.gazetadopovo.com.br/republica/breves/wajngarten-coronavirus-fotos-trump-bolsonaro/
"O ministro do Desenvolvimento Regional, Rogério Marinho, afirmou, em vídeo publicado no Twitter nesta quinta-feira (12), que a viagem ao Rio Grande do Norte foi cancelada por razões de segurança do presidente Jair Bolsonaro. “Infelizmente, tivemos que adiar esse nosso encontro em função de razões de segurança sanitária. A decretação da Organização Mundial da Saúde de uma pandemia mundial, nos obriga a ter uma maior segurança com a figura do presidente da República e com as pessoas que estão no seu entorno"", disse o ministro. Além de Marinho, Sergio Moro e Tereza Cristina também viajariam com o presidente.","“Coronavírus exige maior segurança do presidente”, diz Marinho, sobre viagem cancelada",https://www.gazetadopovo.com.br/republica/breves/coronavirus-exige-maior-seguranca-do-presidente-diz-marinho-sobre-viagem-cancelada/
"O ministro da Economia, Paulo Guedes, afirmou nesta quinta-feira (12) que o governo vai acionar o Supremo Tribunal Federal (STF) e o Tribunal de Contas da União (TCU) contra a decisão do Congresso de aumentar o acesso ao Benefício de Prestação Continuada (BPC). “Nós vamos ao Supremo, vamos ao TCU”, afirmou ao ser questionado por jornalistas. Na quarta-feira (11), os parlamentares derrubaram o veto do presidente Jair Bolsonaro ao projeto que aumenta o limite de renda de acesso ao benefício. Com isso, eles criaram uma despesa obrigatória extra de cerca de R$ 20 bilhões para este ano. O governo argumenta que a Lei de Responsabilidade Fiscal (LRF) proíbe criar despesa sem a respectiva fonte de custeio. Esse argumento será usado junto ao STF e ao TCU para barrar o aumento.","Governo vai ao STF e TCU contra decisão do Congresso que aumentou acesso ao BPC, diz Guedes",https://www.gazetadopovo.com.br/republica/breves/governo-vai-ao-stf-e-tcu-contra-decisao-do-congresso-que-aumentou-acesso-ao-bpc-diz-guedes/
"O número de casos de coronavírus no Brasil confirmados pelo Ministério da Saúde subiu para 76 na tarde desta quinta-feira (12), um dia depois de a OMS declarar pandemia. Os casos foram contabilizados em São Paulo, Rio de Janeiro, Paraná, Espírito Santo, Bahia, Alagoas, Minas Gerais, Rio Grande do Sul, Pernambuco e Distrito Federal. De acordo com a pasta há, ainda, 1.247 casos suspeitos em todo o país. O ministro da Saúde, Luiz Henrique Mandetta, afirmou que, no Rio de Janeiro, em 30% dos casos os pacientes não apresentam sintomas.","Brasil tem 76 casos de coronavírus confirmados e mais de 1,2 mil suspeitos",https://www.gazetadopovo.com.br/republica/breves/brasil-tem-73-casos-de-coronavirus-confirmados-e-mais-de-900-suspeitos/
"O secretário especial de Comunicação, Fábio Wajngarten, apresentou sintomas de gripe e foi submetido a teste do coronavírus. Desde a notícia, o presidente Jair Bolsonaro e a comitiva que viajou para os Estados Unidos passaram a ser monitorados, informa o Estadão. Entre eles, estão Ernesto Araújo, Augusto Heleno , Fernando Azevedo e Silva e Bento Albuquerque , além de parlamentares e outros políticos. Nesta quinta-feira (12) Bolsonaro cancelou a viagem que faria ao Rio Grande do Norte e na agenda oficial não consta nenhum compromisso oficial.",Bolsonaro e comitiva são monitorados após secretário apresentar sintomas,https://www.gazetadopovo.com.br/republica/breves/bolsonaro-monitorado-secretario-sintomas-coronavirus/
"O governo deve anunciar um contingenciamento (bloqueio de verba) de R$ 27 bilhões a R$ 37 bilhões, segundo Felipe Salto, diretor executivo da Instituição Fiscal Independente (IFI) do Senado Federal. O bloqueio já teria de ser feito devido a uma piora nas expectativas das receitas para este ano, mas foi agravado com a decisão do Congresso de aumentar o acesso ao Benefício de Prestação Continuada (BPC), criando uma despesa obrigatória extra de pelo menos R$ 21,5 bilhões para este ano, pelos cálculos da IFI. “Agora está mais provável que [o bloqueio] fique acima de R$ 30 bilhões”, disse Salto à Gazeta do Povo. O governo vai anunciar na semana que vem, na sexta-feira (20), qual será o contingenciamento.","Governo deve bloquear até R$ 37 bilhões do Orçamento, calcula IFI",https://www.gazetadopovo.com.br/republica/breves/governo-deve-bloquear-ate-r-37-bilhoes-do-orcamento-calcula-ifi/
"Em meio à crise do coronavírus, a viagem do presidente Jair Bolsonaro para Mossoró (RN) nesta quinta-feira (12) foi cancelada. A Secretaria de Comunicação ainda não informou o motivo do cancelamento. O presidente participaria de uma cerimônia de entregas do governo para a região. A comitiva presidencial que o acompanharia incluía a ministra Tereza Cristina, da Agricultura, Rogério Marinho, do Desenvolvimento Regional, e Sergio Moro, da Justiça e Segurança Pública. A agenda do presidente foi atualizada e não tem compromissos oficiais previstos.",Bolsonaro cancela viagem com ministros para Mossoró (RN),https://www.gazetadopovo.com.br/republica/breves/bolsonaro-cancela-viagem-com-ministros-para-mossoro-rn/
"​O Superior Tribunal de Justiça (STJ) determinou o trabalho home office por 15 dias a servidores que retornaram de viagem a países onde há surto de coronavírus. A regulamentação foi feita por meio de portaria assinada na quarta-feira (11) pelo presidente do STJ, ministro João Otávio de Noronha. As metas e atividades a serem desempenhadas no período devem ser acordadas com chefia imediata. De acordo com o texto, os servidores deverão informar a localidade em que estiveram em data anterior ao retorno ao trabalho.",STJ determina home office a servidores,https://www.gazetadopovo.com.br/republica/breves/stj-determina-home-office-a-servidores/
"Uma reunião de emergência será realizada nesta quinta-feira (12) entre o ministro da Justiça, Sergio Moro, e secretários de Administração Penitenciária dos estados para debater a situação de presos diante da pandemia de coronavírus. A declaração foi feita em entrevista ao canal GloboNews na última quarta. Moro disse que nos presídios os detentos não possuem condições ""tão ideais"" de higiene e se tornam “vulneráveis” a casos como o coronavírus.",Moro faz reunião de emergência para debater coronavírus em presídios,https://www.gazetadopovo.com.br/republica/breves/moro-faz-reuniao-de-emergencia-para-debater-coronavirus-em-presidios/
"O ministro da Economia, Paulo Guedes, afirmou, na quarta-feira (11), que o resultado do PIB pode ser ainda pior do que o estimado pela equipe econômica, que revisou de 2,4% para 2,1%. Guedes afirma que, no pior cenário do coronavírus que teve pandemia declarada pela OMS, o PIB pode ser de 1%, menor do que o resultado apresentado em 2019. ""Se, ao contrário, a pandemia tomar conta do Brasil e nós não fizermos as nossas reformas, pode chegar até 1%"", disse.","PIB pode crescer 1% sem reformas e com pior cenário do coronavírus, diz Guedes",https://www.gazetadopovo.com.br/economia/breves/pib-pode-crescer-1-sem-reformas-e-com-pior-cenario-do-coronavirus-diz-guedes/
"O Ministério da Saúde editou uma portaria que regulamenta medidas para o combate ao coronavírus, como isolamento e quarentena. O texto foi publicado nesta quinta-feira (12) no Diário Oficial da União (DOU). De acordo com o texto, a medida prevê “separação de pessoas sintomáticas ou assintomáticas, em investigação clínica e laboratorial, de maneira a evitar a propagação da infecção e transmissão local”. O isolamento vale por 14 dias e a quarentena por 40 dias.",Isolamento de pacientes com coronavírus é regulamentado pelo Ministério da Saúde,https://www.gazetadopovo.com.br/republica/breves/isolamento-pacientes-com-coronavirus-regulamentado-ministerio-da-saude/
"O ministro da Saúde, Luiz Henrique Mandetta, pediu ao Congresso autorização pata gastar R$ 5,1 bilhões em verba de custeio nas ações de enfrentamento ao novo coronavírus, que já infectou 52 pessoas no Brasil. O ministro fez o apelo durante reunião na Câmara dos Deputados. Como as discussões sobre o projeto de lei orçamentária para 2020 ainda não terminaram, Mandetta tem esperança de que o deputado Domingos Neto (PSD-CE), relator do Orçamento, destine uma fatia maior para a sua pasta. ""Não sabíamos do coronavírus quando foi feito o orçamento"", lembrou. ""O que precisamos agora é de um ofício assinado pelo relator autorizando o Ministério da Saúde a destinar essa verba de custeio para estados e municípios poderem se preparar"", disse.",Mandetta pede R$ 5 bilhões ao Congresso para combater o novo coronavírus,https://www.gazetadopovo.com.br/republica/breves/mandetta-verba-extra-combate-coronavirus/
"O secretário de Comunicação da Presidência da República, Fabio Wajngarten, foi ao Twitter na noite desta quarta-feira (11) para rebater informações divulgadas sobre a suspeita de que tivesse contraído a Covid-19 durante viagem oficial aos Estados Unidos, na qual acompanhou o presidente Jair Bolsonaro. Na rede social, Wajngarten escreveu: ""Em que pese a banda podre da imprensa já ter falado absurdos sobre a minha religião, minha família e minha empresa, agora falam da minha saúde. Mas estou bem, não precisarei de abraços do Drauzio Varella"". No texto, o secretário faz alusão a reportagem do Fantástico da Rede Globo, que também foi alvo de Bolsonaro, e a denúncias de suposto favorecimento por meio da empresa de comunicação da qual Wajngarten é sócio (a situação é investigada, mas foi arquivada na Comissão de Ética do Planalto).",Secretário nega quadro de coronavírus: “não precisarei de abraços do Drauzio Varella”,https://www.gazetadopovo.com.br/republica/breves/wajngarten-nega-coronavirus-drauzio-varella/
"O ministro da Saúde, Luiz Henrique Mandetta, considerou precipitada a decisão do Distrito Federal de suspender aulas e eventos fechados por causa do risco de coronavírus. Segundo ele, o grupo que mais precisa de proteção nesse momento são os idosos e há risco de que os alunos sem aula fiquem na casa dos avós, por exemplo. ""O efeito pode ser o oposto e daqui uma semana comece uma transmissão sustentada"", afirmou. Apesar de reconhecer que essa é uma decisão que cabe aos governos estaduais, a suspensão de aulas não é uma medida recomendada pelo Ministério da Saúde, neste momento, segundo Mandetta. A paralisação nas escolas públicas e privadas do DF deve deixar em casa cerca de 500 mil alunos.",Ministro da Saúde considera precipitada decisão do DF de suspender aulas,https://www.gazetadopovo.com.br/republica/breves/coronavirus-mandetta-precipitado-suspender-aulas-distrito-federal/
"O Ministério da Saúde publicou na noite desta quarta-feira (11) dois editais de chamamento público para a contratação de médicos no âmbito do Mais Médicos, com foco em ações do plano de contingência do novo coronavírus. A possibilidade de contratação de mais profissionais de saúde pelo programa já havia sido anunciada pelo governo; os editais estão publicados em edição extra do Diário Oficial da União e de acordo com a Secretaria de Comunicação serão 5 mil as vagas disponibilizadas. Um dos editais é para chamamento público de médicos formados em instituições brasileiras de educação superior ou com diploma revalidado no Brasil para adesão ao projeto pelo período de um ano. O outro visa a renovação da adesão ao projeto pelos médicos interessados pelo mesmo período. O chamamento alcança também grandes cidades, onde o Ministério da Saúde acredita que a incidência de novos casos de coronavírus será maior. O governo prevê inclusive a contratação de médicos cubanos que permanecem no Brasil. As inscrições serão feitas apenas pela internet através do Sistema de Gerenciamento de Programas, acessível no site do Mais Médicos.",Saúde chama Mais Médicos para combate ao coronavírus,https://www.gazetadopovo.com.br/republica/breves/saude-chama-medicos-para-combate-ao-coronavirus/
"A Comissão Mista da Medida Provisória 905, que cria o Contrato Verde Amarelo, adiou para a próxima semana a votação do relatório do deputado Christino Aureo (PP-RJ). A nova tentativa ficará para terça-feira (17). Nesta quarta, a reunião do colegiado teve que ser adiada após o início da sessão do Congresso Nacional, que impede os colegiados das Casas de prosseguirem as atividades simultaneamente. Mais cedo, governistas e oposicionistas fecharam acordo para analisar inicialmente, no próximo encontro, seis destaques (sugestões de  alteração no parecer). Só depois, então, o relatório seria apreciado. Por se tratar de uma MP, o governo precisa aprovar a proposta na Câmara e no Senado antes do texto perder a validade - que termina em 20 de  abril.",Votação da MP do Contrato Verde Amarelo fica para próxima semana,https://www.gazetadopovo.com.br/republica/breves/votacao-mp-do-contrato-verde-amarelo-adiada-novamente/
"O governo do Distrito Federal vai publicar ainda nesta quarta-feira (11), em edição extra do seu Diário Oficial, medida para suspender aulas e eventos fechados por pelo menos cinco dias, a partir da 0h desta quinta (12). A paralisação deve deixar em casa cerca de 500 mil alunos de instituições públicas e privadas e atingirá ainda atividades que precisam de alvará do governo do DF, como shows, missas e eventos como uma etapa do UFC, que receberia 15 mil pessoas neste sábado (14) e será remarcado. A restrição pretende evitar a propagação do coronavírus (o DF tem dois casos confirmados além de 74 suspeitas) e espera-se, esvazie também a manifestações ou protestos em espaços públicos, justamente para evitar aglomerações. De acordo o governador Ibaneis Rocha (MDB) a O Globo, a medida foi tomada após o anúncio de pandemia pela OMS e não tem intenção de prejudicar as manifestações do próximo domingo, dia 15. ""Não é contra o Bolsonaro, quero deixar bem claro. Quem quiser ir para a rua se manifestar, pode ir, mas não é seguro"", afirmou.Siga a Gazeta do Povo no Instagram.",DF proíbe aglomerações e suspende aulas para conter coronavírus,https://www.gazetadopovo.com.br/republica/breves/df-proibe-manifestacoes-eventos-e-suspende-aulas-coronavirus/
"O Congresso Nacional encerrou a sessão desta quarta-feira (11) por volta de 20 horas, após deputados e senadores identificarem que não chegariam a um acordo em torno de vetos do presidente Jair Bolsonaro (sem partido) que precisavam ser apreciados pelos parlamentares. Foi o segundo dia seguido em que a sessão foi encerrada em um horário bem mais precoce do que o habitual - às terças e quartas, o rotineiro é que os trabalhos no Legislativo se estendam até depois de 21 horas. Com o adiamento, os parlamentares deixaram para a próxima semana, ou mesmo para a seguinte, a definição sobre o orçamento, que virá após a análise dos projetos de lei (PLNs) enviados pelo Palácio do Planalto. A votação ocorrerá sob o impacto das manifestações pró-governo agendadas para o próximo domingo (15).",Congresso encerra sessão sem analisar vetos ou projetos e à espera das manifestações,https://www.gazetadopovo.com.br/republica/breves/congresso-encerra-sessao-sem-analisar-vetos/
"O presidente Jair Bolsonaro afirmou nesta quarta-feira (11) que ainda deve conversar com o ministro da Saúde, Luiz Henrique Mandetta, sobre a situação do surto de coronavírus. ""Vou ligar para o Mandetta agora a pouco. Eu não sou médico, eu não sou infectologista. O que eu ouvi até o momento, outras gripes mataram mais do que essa"", disse. Questionado se a disseminação da Covid-19 poderia atrapalhar a convocação para as manifestações do próximo domingo (15) o presidente não respondeu e negou ter convocado a população para os atos. ""Eu não convoquei ninguém, pergunta para quem convocou"", declarou, apesar de ter incentivado a participação no último sábado (7). A última atualização do ministério registrou 52 casos de infecção pela Covid-19, em oito estados, além de 907 suspeitas. Nesta quarta,  a Organização Mundial da Saúde (OMS) alterou para pandemia categorização da Covid-19.","“Pelo que ouvi outras gripes mataram mais”, diz Bolsonaro sobre coronavírus",https://www.gazetadopovo.com.br/republica/breves/bolsonaro-sobre-coronavirus-outras-gripes-mataram-mais/
"A desembargadora Suimei Meira Cavalieri, da 3ª Câmara Criminal do Tribunal de Justiça do Rio, suspendeu as investigações sobre suposto esquema de ""rachadinhas"" envolvendo o senador Flávio Bolsonaro, filho do  presidente Jair Bolsonaro. A decisão é liminar e deverá vigorar até decisão colegiada. O recurso foi apresentado na semana passada e busca tirar o caso das mãos do juiz Flávio Itabaiana Nicolau, titular da 27ª  Vara Criminal do Tribunal de Justiça do Rio. Segundo a defesa, como Flávio Bolsonaro era deputado estadual à época do suposto crime, deveria responder perante a segunda instância. Procurado, o criminalista Frederick Wassef, que defende o senador Flávio Bolsonaro, não quis comentar.",Desembargadora suspende investigações sobre “rachadinhas” de Flávio Bolsonaro,https://www.gazetadopovo.com.br/republica/breves/desembargadora-suspende-investigacoes-sobre-rachadinhas-de-flavio-bolsonaro/
"O chefe da Secretaria Especial de Comunicação da Presidência, Fabio Wajngarten, que esteve na comitiva da viagem oficial de Jair Bolsonaro aos Estados Unidos, está com suspeita de coronavírus. De acordo com a colunista da Folha de S.Paulo Monica Bergamo, ele passou por exames no Hospital Israelita Albert Einstein e deve receber o resultado dos teste nesta quinta-feira (12).",Wajngarten faz teste para coronavírus após acompanhar viagem de Bolsonaro aos EUA,https://www.gazetadopovo.com.br/republica/breves/wajngarten-suspeita-coronavirus-apos-viagem-bolsonaro/
"O presidente Jair Bolsonaro disse nesta quarta-feira (11) que desconhece a carta assinada por parlamentares pedindo a retirada do projeto que transfere de R$ 15 bilhões a R$ 19 bilhões do Orçamento deste ano para o controle do Congresso, com destinação a ser definida pelas chamadas emendas de relator. ""Não recebi a carta ainda não, tá. Precisa dar uma analisada lá. Vou despachar com gente aqui. Nem estou sabendo dessa carta"", disse. Um grupo de parlamentares foi ao Planalto nesta quarta entregar a carta com 75 assinaturas pedindo a retirada do PLN 4/2019, enviado como parte de acordo anterior para a não derrubada de veto presidencial ao orçamento impositivo. O pedido foi recebido pelo secretário-executivo da Casa Civil, general Sérgio José Pereira. Nesta tarde, o texto-base do projeto foi aprovado na Comissão Mista de Orçamento (CMO). Bolsonaro ainda negou ter conversado sobre o assunto com os presidentes da Câmara, mas afirmou que  ""teve ministro meu que já conversou com o Alcolumbre. Estamos negociando, conversando, para que chegue a um bom termo sobre essa questão do orçamento aí"".",Bolsonaro sobre carta para retirada de projetos do orçamento: não estou sabendo,https://www.gazetadopovo.com.br/republica/breves/bolsonaro-desconhece-carta-para-retirada-de-projetos-orcamento/
"O ex-diretor da Petrobras Renato Duque, um dos primeiros presos da Operação Lava Jato, será solto. O Tribunal Regional Federal da 4ª Região (TRF4), em Porto Alegre, decidiu substituir a prisão em regime fechado pelo uso de tornozeleira eletrônica, entre outras medidas cautelares, informa a Bela Megale em O Globo. Duque está detido há cinco anos por causa de três prisões preventivas decretadas pelo ex-juiz Sergio Moro, na 13ª Vara Federal de Curitiba. O ex-diretor deixará a carceragem do Complexo-Médico Penal, em Piraquara, região metropolitana de Curitiba, graças a um habeas corpus.","TRF4 manda soltar Renato Duque, um dos primeiros presos da Lava Jato",https://www.gazetadopovo.com.br/republica/breves/renato-duque-solto-trf4-lava-jato/
"A nova secretária de Cultura, Regina Duarte, tem sido aconselhada por sua equipe a defender a derrubada de  vetos feitos pelo presidente Jair Bolsonaro sobre prorrogação de incentivos fiscais ao cinema. Além de ouvir argumentos apresentados por seus subordinados, a atriz recebeu nesta quarta-feira (11) deputados e senadores que pedem a retomada dos incentivos. Nenhum parlamentar faz parte dos partidos da base do governo Bolsonaro. Presente na reunião, o deputado Marcelo Calero (Cidadania-RJ), ex-ministro da Cultura no governo Michel Temer (MDB), disse que a conversa foi ""ótima"" e que Regina se mostrou ""muito sensível à pauta"". A ideia, segundo o deputado, é que haja um acordo com o governo para derrubar o veto e fazer valer a prorrogação dos incentivos até 2024: ""a gente pediu que a derrubada dos vetos fosse fruto de um entendimento, de  um acordo, não virasse símbolo de um confronto com o governo"", disse.",Parlamentares pedem que Regina Duarte derrube veto sobre incentivo ao audiovisual,https://www.gazetadopovo.com.br/republica/breves/parlamentares-pedem-a-regina-duarte-derrubada-veto-audiovisual/
"O ministro da Saúde, Luís Henrique Mandetta, afirmou que a fronteira do Brasil com a Venezuela, em Roraima, é a região limite do país que mais desperta preocupações em relação à disseminação do coronavírus. A hesitação, segundo Mandetta, se dá por dois motivos: pela sobrecarga no sistema de saúde pública de Roraima e pela falta de informações confiáveis vindas da Venezuela. Mandetta comentou a situação em entrevista coletiva após participar de comissão geral na Câmara dos Deputados nesta quarta (11).","Fronteira de Venezuela com Roraima é maior preocupação, diz ministro da Saúde",https://www.gazetadopovo.com.br/republica/breves/coronavirus-preocupacao-fronteira-venezuela-com-roraima/
